,index,component,part,timestamp,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,erroneous
308,308,14.0,6.0,0.0,1.0,0.0,0.0,0.0,-107.0,38.0,0.0
309,309,12.0,6.0,0.0,1.0,0.0,0.0,0.0,-107.0,38.0,0.0
310,310,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-107.0,38.0,0.0
311,311,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-107.0,38.0,0.0
312,312,2.0,6.0,0.0,1.0,0.0,0.0,0.0,-107.0,38.0,0.0
313,313,2.0,6.0,0.0,0.0,0.0,0.0,0.0,-107.0,38.0,0.0
314,314,9.0,1.0,7.0,1.0,0.0,0.0,0.0,-3.0,41.0,0.0
315,315,19.0,3.0,7.0,1.0,0.0,0.0,0.0,10.0,42.0,0.0
316,316,19.0,3.0,7.0,1.0,0.0,0.0,0.0,10.0,42.0,0.0
317,317,19.0,3.0,7.0,1.0,0.0,0.0,0.0,10.0,42.0,0.0
318,318,8.0,3.0,7.0,0.0,0.0,0.0,0.0,-225.0,31.0,0.0
319,319,8.0,3.0,7.0,0.0,0.0,0.0,0.0,-225.0,31.0,0.0
320,320,8.0,3.0,7.0,1.0,0.0,0.0,0.0,-225.0,31.0,0.0
321,321,19.0,3.0,7.0,1.0,0.0,0.0,0.0,-225.0,42.0,0.0
322,322,19.0,3.0,7.0,1.0,0.0,0.0,0.0,-225.0,42.0,0.0
323,323,19.0,3.0,7.0,1.0,0.0,0.0,0.0,-225.0,42.0,0.0
324,324,8.0,3.0,7.0,0.0,0.0,0.0,0.0,13.0,37.0,0.0
325,325,8.0,3.0,7.0,0.0,0.0,0.0,0.0,13.0,37.0,0.0
326,326,8.0,3.0,7.0,1.0,0.0,0.0,0.0,13.0,37.0,0.0
327,327,12.0,4.0,7.0,1.0,0.0,0.0,0.0,7.0,31.0,0.0
328,328,6.0,4.0,7.0,0.0,0.0,0.0,0.0,7.0,31.0,0.0
329,329,5.0,4.0,7.0,1.0,0.0,0.0,0.0,7.0,31.0,0.0
330,330,5.0,4.0,7.0,1.0,0.0,0.0,0.0,7.0,31.0,0.0
331,331,6.0,1.0,8.0,1.0,0.0,0.0,0.0,7.0,39.0,0.0
332,332,4.0,4.0,7.0,1.0,0.0,0.0,0.0,7.0,40.0,0.0
333,333,9.0,4.0,7.0,1.0,0.0,0.0,0.0,7.0,40.0,0.0
334,334,4.0,4.0,7.0,1.0,0.0,0.0,0.0,7.0,40.0,0.0
335,335,9.0,4.0,7.0,1.0,0.0,0.0,0.0,7.0,40.0,0.0
336,336,6.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
337,337,6.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
338,338,7.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
339,339,7.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
340,340,5.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
341,341,7.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
342,342,11.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
343,343,11.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
344,344,11.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0
345,345,14.0,3.0,7.0,1.0,0.0,0.0,0.0,7.0,37.0,0.0
346,346,6.0,3.0,7.0,1.0,0.0,0.0,0.0,7.0,37.0,0.0
347,347,6.0,3.0,7.0,0.0,0.0,0.0,0.0,7.0,37.0,0.0
348,348,2.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0
349,349,6.0,2.0,7.0,0.0,0.0,0.0,0.0,7.0,37.0,0.0
350,350,2.0,2.0,7.0,1.0,0.0,0.0,0.0,7.0,37.0,0.0
351,351,16.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
352,352,16.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
353,353,17.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0
354,354,11.0,2.0,7.0,0.0,0.0,0.0,0.0,70.0,37.0,0.0
355,355,11.0,2.0,7.0,0.0,0.0,0.0,0.0,70.0,37.0,0.0
356,356,11.0,4.0,7.0,1.0,0.0,0.0,0.0,378.0,37.0,0.0
357,357,0.0,4.0,7.0,1.0,0.0,0.0,0.0,378.0,37.0,0.0
358,358,0.0,4.0,7.0,1.0,0.0,0.0,0.0,378.0,37.0,0.0
359,359,13.0,4.0,7.0,1.0,0.0,0.0,0.0,378.0,37.0,0.0
360,360,5.0,2.0,7.0,0.0,0.0,0.0,0.0,-44.0,37.0,0.0
361,361,5.0,2.0,7.0,0.0,0.0,0.0,0.0,-44.0,37.0,0.0
362,362,6.0,3.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
363,363,6.0,3.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
364,364,11.0,3.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
365,365,7.0,4.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
366,366,5.0,4.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
367,367,7.0,4.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
368,368,11.0,4.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
369,369,7.0,2.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
370,370,11.0,2.0,7.0,0.0,0.0,0.0,0.0,-47.0,11.0,0.0
371,371,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-106.0,20.0,0.0
372,372,11.0,4.0,0.0,1.0,0.0,0.0,0.0,-106.0,11.0,0.0
373,373,0.0,4.0,0.0,1.0,0.0,0.0,0.0,-106.0,11.0,0.0
374,374,0.0,4.0,0.0,1.0,0.0,0.0,0.0,-106.0,11.0,0.0
375,375,13.0,4.0,0.0,1.0,0.0,0.0,0.0,-106.0,11.0,0.0
376,376,11.0,5.0,3.0,0.0,0.0,0.0,0.0,-106.0,20.0,0.0
377,377,0.0,5.0,3.0,0.0,0.0,0.0,0.0,-106.0,20.0,0.0
378,378,0.0,5.0,3.0,0.0,0.0,0.0,0.0,-106.0,20.0,0.0
379,379,13.0,5.0,3.0,0.0,0.0,0.0,0.0,-106.0,20.0,0.0
380,380,0.0,5.0,3.0,0.0,0.0,0.0,0.0,-106.0,20.0,0.0
381,381,1.0,1.0,7.0,1.0,0.0,0.0,0.0,13.0,44.0,0.0
382,382,3.0,1.0,7.0,1.0,0.0,0.0,0.0,200.0,45.0,0.0
383,383,11.0,4.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
384,384,0.0,4.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
385,385,0.0,4.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
386,386,13.0,4.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
387,387,0.0,1.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
388,388,11.0,8.0,7.0,1.0,0.0,0.0,0.0,10.0,46.0,0.0
389,389,11.0,8.0,7.0,1.0,0.0,0.0,0.0,10.0,46.0,0.0
390,390,11.0,8.0,7.0,1.0,0.0,0.0,0.0,10.0,46.0,0.0
391,391,16.0,8.0,7.0,0.0,0.0,0.0,0.0,10.0,46.0,0.0
392,392,16.0,8.0,7.0,0.0,0.0,0.0,0.0,10.0,46.0,0.0
393,393,17.0,8.0,7.0,1.0,0.0,0.0,0.0,10.0,46.0,0.0
394,394,17.0,8.0,7.0,1.0,0.0,0.0,0.0,10.0,46.0,0.0
395,395,17.0,8.0,7.0,1.0,0.0,0.0,0.0,10.0,46.0,0.0
396,396,12.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
397,397,12.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
398,398,6.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
399,399,6.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
400,400,5.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
401,401,7.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
402,402,7.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
403,403,5.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
404,404,7.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
405,405,14.0,16.0,7.0,1.0,0.0,0.0,0.0,184.0,37.0,0.0
406,406,6.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
407,407,6.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
408,408,2.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
409,409,11.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
410,410,11.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
411,411,11.0,16.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
412,412,8.0,3.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
413,413,8.0,3.0,7.0,0.0,0.0,0.0,0.0,184.0,37.0,0.0
414,414,8.0,3.0,7.0,1.0,0.0,0.0,0.0,184.0,37.0,0.0
415,415,19.0,7.0,7.0,1.0,0.0,0.0,0.0,184.0,47.0,0.0
416,416,19.0,7.0,7.0,1.0,0.0,0.0,0.0,184.0,47.0,0.0
417,417,19.0,7.0,7.0,1.0,0.0,0.0,0.0,184.0,47.0,0.0
418,418,19.0,7.0,7.0,1.0,0.0,0.0,0.0,184.0,47.0,0.0
419,419,19.0,7.0,7.0,1.0,0.0,0.0,0.0,184.0,47.0,0.0
420,420,19.0,7.0,7.0,1.0,0.0,0.0,0.0,184.0,47.0,0.0
421,421,19.0,7.0,7.0,1.0,0.0,0.0,0.0,184.0,47.0,0.0
422,422,5.0,2.0,7.0,1.0,0.0,0.0,0.0,5.0,48.0,0.0
423,423,5.0,2.0,7.0,1.0,0.0,0.0,0.0,5.0,48.0,0.0
424,424,4.0,4.0,7.0,1.0,0.0,0.0,0.0,5.0,48.0,0.0
425,425,9.0,4.0,7.0,1.0,0.0,0.0,0.0,5.0,48.0,0.0
426,426,4.0,4.0,7.0,1.0,0.0,0.0,0.0,5.0,48.0,0.0
427,427,9.0,4.0,7.0,1.0,0.0,0.0,0.0,5.0,48.0,0.0
428,428,8.0,3.0,7.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0
429,429,8.0,3.0,7.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0
430,430,8.0,3.0,7.0,1.0,0.0,0.0,0.0,13.0,46.0,0.0
431,431,3.0,1.0,7.0,0.0,0.0,0.0,0.0,12.0,49.0,0.0
432,432,7.0,2.0,7.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0
433,433,11.0,2.0,7.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0
434,434,4.0,2.0,7.0,1.0,0.0,0.0,0.0,13.0,48.0,0.0
435,435,9.0,2.0,7.0,1.0,0.0,0.0,0.0,13.0,48.0,0.0
436,436,12.0,5.0,7.0,0.0,0.0,0.0,0.0,-105.0,37.0,0.0
437,437,6.0,5.0,7.0,0.0,0.0,0.0,0.0,-105.0,37.0,0.0
438,438,6.0,5.0,7.0,0.0,0.0,0.0,0.0,-105.0,37.0,0.0
439,439,11.0,5.0,7.0,1.0,0.0,0.0,0.0,-105.0,37.0,0.0
440,440,11.0,5.0,7.0,0.0,0.0,0.0,0.0,-105.0,37.0,0.0
441,441,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-22.0,50.0,0.0
442,442,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-22.0,50.0,0.0
443,443,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-22.0,50.0,0.0
444,444,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-22.0,50.0,0.0
445,445,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-22.0,50.0,0.0
446,446,7.0,1.0,3.0,1.0,0.0,0.0,0.0,-164.0,51.0,0.0
447,447,8.0,2.0,7.0,1.0,0.0,0.0,0.0,9.0,37.0,0.0
448,448,8.0,2.0,7.0,1.0,0.0,0.0,0.0,9.0,37.0,0.0
449,449,3.0,9.0,7.0,0.0,0.0,0.0,0.0,-106.0,46.0,0.0
450,450,3.0,9.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
451,451,3.0,9.0,7.0,0.0,0.0,0.0,0.0,-106.0,46.0,0.0
452,452,3.0,9.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
453,453,3.0,9.0,7.0,0.0,0.0,0.0,0.0,-106.0,46.0,0.0
454,454,3.0,9.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
455,455,3.0,9.0,7.0,0.0,0.0,0.0,0.0,-106.0,46.0,0.0
456,456,3.0,9.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
457,457,15.0,9.0,7.0,1.0,0.0,0.0,0.0,-106.0,46.0,0.0
458,458,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-106.0,50.0,0.0
459,459,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-106.0,50.0,0.0
460,460,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-106.0,50.0,0.0
461,461,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-106.0,50.0,0.0
462,462,19.0,5.0,7.0,1.0,0.0,0.0,0.0,-106.0,50.0,0.0
463,463,3.0,1.0,7.0,0.0,0.0,0.0,0.0,-106.0,49.0,0.0
464,464,7.0,2.0,7.0,0.0,0.0,0.0,0.0,-110.0,11.0,0.0
465,465,11.0,2.0,7.0,0.0,0.0,0.0,0.0,-110.0,11.0,0.0
466,466,4.0,4.0,7.0,1.0,0.0,0.0,0.0,-110.0,48.0,0.0
467,467,9.0,4.0,7.0,1.0,0.0,0.0,0.0,-110.0,48.0,0.0
468,468,4.0,4.0,7.0,1.0,0.0,0.0,0.0,-110.0,48.0,0.0
469,469,9.0,4.0,7.0,1.0,0.0,0.0,0.0,-110.0,48.0,0.0
470,470,16.0,1.0,7.0,0.0,0.0,0.0,0.0,132.0,46.0,0.0
471,471,0.0,1.0,2.0,1.0,0.0,0.0,0.0,-19.0,52.0,0.0
472,472,18.0,1.0,8.0,1.0,0.0,0.0,0.0,72.0,44.0,0.0
473,473,5.0,1.0,8.0,1.0,0.0,0.0,0.0,131.0,53.0,0.0
474,474,12.0,2.0,7.0,0.0,0.0,0.0,0.0,40.0,54.0,0.0
475,475,12.0,2.0,7.0,0.0,0.0,0.0,0.0,40.0,54.0,0.0
476,476,6.0,2.0,7.0,0.0,0.0,0.0,0.0,70.0,54.0,0.0
477,477,6.0,2.0,7.0,0.0,0.0,0.0,0.0,70.0,54.0,0.0
478,478,11.0,1.0,3.0,0.0,0.0,0.0,0.0,70.0,28.0,0.0
479,479,5.0,2.0,7.0,0.0,0.0,0.0,0.0,69.0,54.0,0.0
480,480,5.0,2.0,7.0,0.0,0.0,0.0,0.0,69.0,54.0,0.0
481,481,7.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,54.0,0.0
482,482,7.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,54.0,0.0
483,483,7.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,54.0,0.0
484,484,11.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,54.0,0.0
485,485,11.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,54.0,0.0
486,486,11.0,3.0,7.0,1.0,0.0,0.0,0.0,-8.0,35.0,0.0
487,487,0.0,3.0,7.0,1.0,0.0,0.0,0.0,-8.0,35.0,0.0
488,488,0.0,3.0,7.0,1.0,0.0,0.0,0.0,-8.0,35.0,0.0
489,489,0.0,1.0,7.0,1.0,0.0,0.0,0.0,-8.0,55.0,0.0
490,490,6.0,4.0,7.0,1.0,0.0,0.0,0.0,161.0,45.0,0.0
491,491,6.0,4.0,7.0,0.0,0.0,0.0,0.0,161.0,45.0,0.0
492,492,6.0,4.0,7.0,1.0,0.0,0.0,0.0,161.0,45.0,0.0
493,493,6.0,4.0,7.0,0.0,0.0,0.0,0.0,161.0,45.0,0.0
494,494,14.0,1.0,7.0,1.0,0.0,0.0,0.0,161.0,45.0,0.0
495,495,13.0,1.0,7.0,1.0,0.0,0.0,0.0,-6.0,35.0,0.0
496,496,16.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0
497,497,16.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
498,498,16.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0
499,499,16.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
500,500,17.0,2.0,7.0,1.0,0.0,0.0,0.0,13.0,35.0,0.0
501,501,17.0,2.0,7.0,1.0,0.0,0.0,0.0,13.0,35.0,0.0
502,502,5.0,1.0,7.0,1.0,0.0,0.0,0.0,40.0,55.0,0.0
503,503,5.0,1.0,8.0,1.0,0.0,0.0,0.0,40.0,55.0,0.0
504,504,8.0,5.0,7.0,1.0,0.0,0.0,0.0,43.0,5.0,0.0
505,505,8.0,5.0,7.0,0.0,0.0,0.0,0.0,43.0,5.0,0.0
506,506,8.0,5.0,7.0,1.0,0.0,0.0,0.0,43.0,5.0,0.0
507,507,8.0,5.0,7.0,0.0,0.0,0.0,0.0,43.0,5.0,0.0
508,508,8.0,5.0,7.0,1.0,0.0,0.0,0.0,43.0,5.0,0.0
509,509,15.0,1.0,6.0,1.0,0.0,0.0,0.0,-165.0,55.0,0.0
510,510,14.0,5.0,7.0,1.0,0.0,0.0,0.0,-165.0,45.0,0.0
511,511,6.0,5.0,7.0,0.0,0.0,0.0,0.0,-165.0,45.0,0.0
512,512,3.0,5.0,7.0,1.0,0.0,0.0,0.0,-165.0,45.0,0.0
513,513,3.0,5.0,7.0,1.0,0.0,0.0,0.0,-165.0,45.0,0.0
514,514,3.0,5.0,7.0,1.0,0.0,0.0,0.0,-165.0,45.0,0.0
515,515,5.0,1.0,8.0,1.0,0.0,0.0,0.0,-165.0,55.0,0.0
516,516,3.0,1.0,7.0,0.0,0.0,0.0,0.0,-165.0,29.0,0.0
517,517,19.0,2.0,7.0,1.0,0.0,0.0,0.0,-140.0,47.0,0.0
518,518,19.0,2.0,7.0,1.0,0.0,0.0,0.0,-140.0,47.0,0.0
519,519,4.0,2.0,8.0,1.0,0.0,0.0,0.0,190.0,56.0,0.0
520,520,9.0,2.0,8.0,1.0,0.0,0.0,0.0,190.0,56.0,0.0
521,521,15.0,1.0,8.0,1.0,0.0,0.0,0.0,72.0,57.0,0.0
522,522,15.0,1.0,6.0,1.0,0.0,0.0,0.0,72.0,55.0,0.0
523,523,19.0,2.0,7.0,1.0,0.0,0.0,0.0,188.0,56.0,0.0
524,524,19.0,2.0,7.0,1.0,0.0,0.0,0.0,188.0,56.0,0.0
525,525,19.0,4.0,7.0,1.0,0.0,0.0,0.0,67.0,56.0,0.0
526,526,19.0,4.0,7.0,1.0,0.0,0.0,0.0,67.0,56.0,0.0
527,527,19.0,4.0,7.0,1.0,0.0,0.0,0.0,67.0,56.0,0.0
528,528,19.0,4.0,7.0,1.0,0.0,0.0,0.0,67.0,56.0,0.0
529,529,4.0,2.0,7.0,1.0,0.0,0.0,0.0,13.0,56.0,0.0
530,530,9.0,2.0,7.0,1.0,0.0,0.0,0.0,13.0,56.0,0.0
531,531,6.0,5.0,7.0,1.0,0.0,0.0,0.0,13.0,28.0,0.0
532,532,6.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
533,533,6.0,5.0,7.0,1.0,0.0,0.0,0.0,13.0,28.0,0.0
534,534,6.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
535,535,11.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
536,536,7.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
537,537,7.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
538,538,5.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
539,539,7.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
540,540,11.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
541,541,11.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0
542,542,3.0,2.0,7.0,1.0,0.0,0.0,0.0,10.0,29.0,0.0
543,543,3.0,2.0,7.0,0.0,0.0,0.0,0.0,10.0,29.0,0.0
544,544,3.0,2.0,7.0,1.0,0.0,0.0,0.0,9.0,29.0,0.0
545,545,3.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0,29.0,0.0
546,546,3.0,1.0,7.0,1.0,0.0,0.0,0.0,-253.0,29.0,0.0
547,547,14.0,5.0,7.0,1.0,0.0,0.0,0.0,13.0,29.0,0.0
548,548,6.0,5.0,7.0,1.0,0.0,0.0,0.0,13.0,29.0,0.0
549,549,6.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0
550,550,6.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0
551,551,2.0,5.0,7.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0
552,552,3.0,1.0,7.0,1.0,0.0,0.0,0.0,11.0,29.0,0.0
553,553,12.0,1.0,6.0,1.0,0.0,0.0,0.0,-46.0,29.0,0.0
554,554,4.0,2.0,7.0,1.0,0.0,0.0,0.0,-195.0,29.0,0.0
555,555,9.0,2.0,7.0,1.0,0.0,0.0,0.0,-195.0,29.0,0.0
556,556,8.0,5.0,7.0,1.0,0.0,0.0,0.0,-46.0,25.0,0.0
557,557,8.0,5.0,7.0,0.0,0.0,0.0,0.0,-46.0,25.0,0.0
558,558,8.0,5.0,7.0,1.0,0.0,0.0,0.0,-46.0,25.0,0.0
559,559,8.0,5.0,7.0,0.0,0.0,0.0,0.0,-46.0,25.0,0.0
560,560,8.0,5.0,7.0,1.0,0.0,0.0,0.0,-46.0,25.0,0.0
561,561,3.0,3.0,7.0,0.0,0.0,0.0,0.0,-46.0,29.0,0.0
562,562,3.0,3.0,7.0,1.0,0.0,0.0,0.0,-46.0,29.0,0.0
563,563,3.0,3.0,7.0,1.0,0.0,0.0,0.0,-46.0,29.0,0.0
564,564,0.0,1.0,7.0,1.0,0.0,0.0,0.0,13.0,29.0,0.0
565,565,11.0,4.0,7.0,1.0,0.0,0.0,0.0,13.0,30.0,0.0
566,566,0.0,4.0,7.0,1.0,0.0,0.0,0.0,13.0,30.0,0.0
567,567,0.0,4.0,7.0,1.0,0.0,0.0,0.0,13.0,30.0,0.0
568,568,13.0,4.0,7.0,1.0,0.0,0.0,0.0,13.0,30.0,0.0
569,569,17.0,1.0,7.0,1.0,0.0,0.0,0.0,246.0,30.0,0.0
570,570,16.0,6.0,7.0,1.0,0.0,0.0,0.0,246.0,30.0,0.0
571,571,16.0,6.0,7.0,0.0,0.0,0.0,0.0,246.0,30.0,0.0
572,572,16.0,6.0,7.0,1.0,0.0,0.0,0.0,246.0,30.0,0.0
573,573,16.0,6.0,7.0,0.0,0.0,0.0,0.0,246.0,30.0,0.0
574,574,17.0,6.0,7.0,1.0,0.0,0.0,0.0,246.0,30.0,0.0
575,575,17.0,6.0,7.0,1.0,0.0,0.0,0.0,246.0,30.0,0.0
576,576,19.0,4.0,7.0,1.0,0.0,0.0,0.0,216.0,34.0,0.0
577,577,19.0,4.0,7.0,1.0,0.0,0.0,0.0,216.0,34.0,0.0
578,578,19.0,4.0,7.0,1.0,0.0,0.0,0.0,216.0,34.0,0.0
579,579,19.0,4.0,7.0,1.0,0.0,0.0,0.0,216.0,34.0,0.0
580,580,5.0,1.0,7.0,1.0,0.0,0.0,0.0,188.0,25.0,0.0
581,581,12.0,1.0,6.0,1.0,0.0,0.0,0.0,70.0,29.0,0.0
582,582,10.0,1.0,6.0,1.0,0.0,0.0,0.0,70.0,25.0,0.0
583,583,4.0,4.0,7.0,1.0,0.0,0.0,0.0,70.0,29.0,0.0
584,584,9.0,4.0,7.0,1.0,0.0,0.0,0.0,70.0,29.0,0.0
585,585,4.0,4.0,7.0,1.0,0.0,0.0,0.0,70.0,29.0,0.0
586,586,9.0,4.0,7.0,1.0,0.0,0.0,0.0,70.0,29.0,0.0
587,587,19.0,2.0,7.0,1.0,0.0,0.0,0.0,220.0,34.0,0.0
588,588,19.0,2.0,7.0,1.0,0.0,0.0,0.0,220.0,34.0,0.0
589,589,17.0,1.0,7.0,1.0,0.0,0.0,0.0,42.0,30.0,0.0
590,590,15.0,1.0,7.0,1.0,0.0,0.0,0.0,42.0,30.0,0.0
591,591,3.0,5.0,7.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0
592,592,3.0,5.0,7.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0
593,593,3.0,5.0,7.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0
594,594,3.0,5.0,7.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0
595,595,3.0,5.0,7.0,1.0,0.0,0.0,0.0,42.0,29.0,0.0
596,596,19.0,6.0,7.0,1.0,0.0,0.0,0.0,42.0,34.0,0.0
597,597,19.0,6.0,7.0,1.0,0.0,0.0,0.0,42.0,34.0,0.0
598,598,19.0,6.0,7.0,1.0,0.0,0.0,0.0,42.0,34.0,0.0
599,599,19.0,6.0,7.0,1.0,0.0,0.0,0.0,42.0,34.0,0.0
600,600,19.0,6.0,7.0,1.0,0.0,0.0,0.0,42.0,34.0,0.0
601,601,19.0,6.0,7.0,1.0,0.0,0.0,0.0,42.0,34.0,0.0
602,602,10.0,1.0,6.0,1.0,0.0,0.0,0.0,70.0,25.0,0.0
603,603,15.0,1.0,7.0,1.0,0.0,0.0,0.0,39.0,30.0,0.0
604,604,9.0,1.0,7.0,1.0,0.0,0.0,0.0,42.0,29.0,0.0
605,605,4.0,1.0,7.0,1.0,0.0,0.0,0.0,13.0,29.0,0.0
606,606,12.0,6.0,7.0,1.0,0.0,0.0,0.0,-1.0,58.0,0.0
607,607,12.0,6.0,7.0,0.0,0.0,0.0,0.0,-1.0,58.0,0.0
608,608,12.0,6.0,7.0,1.0,0.0,0.0,0.0,-1.0,58.0,0.0
609,609,12.0,6.0,7.0,0.0,0.0,0.0,0.0,-1.0,58.0,0.0
610,610,6.0,6.0,7.0,1.0,0.0,0.0,0.0,-1.0,58.0,0.0
611,611,6.0,6.0,7.0,0.0,0.0,0.0,0.0,-1.0,58.0,0.0
612,612,19.0,2.0,6.0,1.0,0.0,0.0,0.0,-315.0,59.0,0.0
613,613,19.0,2.0,6.0,1.0,0.0,0.0,0.0,-315.0,59.0,0.0
614,614,3.0,2.0,7.0,1.0,0.0,0.0,0.0,9.0,60.0,0.0
615,615,3.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0,60.0,0.0
616,616,8.0,2.0,7.0,1.0,0.0,0.0,0.0,187.0,61.0,0.3613434616200868
617,617,10.0,2.0,7.0,1.0,0.0,0.0,0.0,187.0,61.0,0.0
618,618,3.0,1.0,7.0,1.0,0.0,0.0,0.0,-310.0,60.0,0.0
619,619,3.0,1.0,6.0,1.0,0.0,0.0,0.0,218.0,62.0,0.0
620,620,3.0,1.0,6.0,1.0,0.0,0.0,0.0,218.0,62.0,0.0
621,621,3.0,1.0,6.0,1.0,0.0,0.0,0.0,218.0,62.0,0.0
